14004,0.8 ,0.6 ,0.6 ,0.6 
14010,-0.3 ,0.5 ,0.1 ,-4.0 
14017,0.7 ,1.0 ,0.2 ,0.6 
14021,0.5 ,0.0 ,0.0 ,0.8 
14030,-1.0 ,0.9 ,-0.8 ,-0.3 
14031,-2.7 ,0.4 ,0.2 ,0.5 
14032,-1.4 ,0.1 ,-1.8 ,0.1 
14033,-0.6 ,-1.0 ,-2.2 ,-0.3 
14059,0.7 ,0.9 ,0.5 ,0.7 
14060,0.5 ,-0.2 ,0.2 ,-0.5 
14061,-0.9 ,-1.0 ,-1.5 ,-0.9 
14062,0.7 ,0.8 ,0.4 ,0.0 
14064,0.7 ,0.1 ,0.1 ,0.3 
14066,0.2 ,-0.9 ,-0.9 ,-1.0 
14067,-0.6 ,0.0 ,0.3 ,0.6 
14068,-0.9 ,-0.9 ,-2.7 ,0.3 
14069,0.3 ,0.4 ,0.0 ,0.0 
14070,0.8 ,0.9 ,-0.2 ,-5.9 
14071,-0.8 ,-0.3 ,-0.2 ,-0.6 
14096,0.1 ,0.4 ,0.1 ,0.6 
14097,0.4 ,0.2 ,-0.3 ,-2.1 
14099,-0.2 ,-2.0 ,0.0 ,0.9 
14105,0.0 ,-6.0 ,0.0 ,0.8 
14109,1.0 ,0.8 ,0.6 ,0.5 
14110,0.4 ,0.3 ,0.0 ,0.4 
14111,1.0 ,-0.2 ,-0.5 ,0.6 
14112,0.7 ,-0.7 ,1.0 ,-1.0 
14113,-0.4 ,0.4 ,0.6 ,-0.1 
14114,0.4 ,0.9 ,0.0 ,0.4 
14115,-0.1 ,1.0 ,0.4 ,0.9 
14116,0.3 ,0.6 ,1.0 ,0.8 
14117,0.7 ,0.4 ,-0.5 ,0.7 
14118,-0.4 ,-0.7 ,-0.8 ,-0.8 
14119,-0.3 ,-0.6 ,-1.2 ,-1.2 
14120,-2.5 ,0.6 ,0.3 ,0.9 
14124,0.7 ,0.8 ,0.8 ,0.7 
14125,0.9 ,-0.1 ,0.6 ,0.3 
14126,0.4 ,0.6 ,0.8 ,1.0 
14127,0.2 ,0.6 ,-0.7 ,0.0 
14128,1.0 ,0.7 ,0.4 ,0.5 
14129,0.6 ,0.6 ,0.6 ,0.6 
14131,-0.1 ,-0.5 ,-0.1 ,0.1 
14135,0.1 ,-0.6 ,-1.0 ,-1.2 
14136,0.1 ,0.2 ,-0.3 ,-0.1 
14137,0.3 ,0.3 ,-1.8 ,0.6 
14142,0.8 ,-0.2 ,0.2 ,0.0 
14143,1.0 ,-0.7 ,0.2 ,0.3 
14144,0.4 ,0.5 ,0.3 ,0.0 
14145,0.5 ,-1.0 ,0.8 ,1.0 
14148,-0.3 ,0.9 ,1.0 ,0.9 
14149,0.5 ,1.0 ,-4.0 ,0.7 
14154,0.0 ,0.7 ,0.8 ,0.7 
14155,-1.5 ,0.9 ,0.8 ,0.7 
14156,0.5 ,0.9 ,0.0 ,0.0 
14157,1.0 ,0.7 ,0.9 ,1.0 
14168,0.5 ,-12.0 ,0.5 ,1.0 
14169,0.0 ,-0.4 ,-1.3 ,0.1 
14178,0.2 ,-0.7 ,-0.3 ,-0.1 
14179,-0.6 ,-0.1 ,-1.1 ,-0.8 
14182,-0.4 ,-0.5 ,-1.0 ,-0.3 
14183,-0.3 ,-0.9 ,-1.3 ,-1.1 
14185,-0.5 ,0.0 ,0.5 ,0.5 
14186,0.5 ,-3.0 ,-0.3 ,0.8 
14187,-2.0 ,0.0 ,0.1 ,0.9 
14192,-0.4 ,0.6 ,0.4 ,0.9 
14197,0.1 ,0.8 ,0.5 ,0.4 
14198,-0.8 ,0.3 ,-0.1 ,0.8 
14200,0.5 ,0.9 ,0.4 ,0.6 
14202,0.8 ,0.7 ,0.3 ,0.0 
14212,0.9 ,-2.5 ,0.0 ,0.8 
14214,0.7 ,-0.6 ,0.0 ,0.7 
14219,0.0 ,1.0 ,1.0 ,0.0 
14221,0.0 ,0.6 ,-0.3 ,0.7 
14235,0.9 ,-0.5 ,0.8 ,1.0 
